X.2,X.1,Parent,Spinoff,Date,Parent.Company,New.Company,MarketCap,Notes,Missing.,Sector,Industry,YF_Dummy,Notes.1,X,TotalAssets,Inventory,NetPPE,TotalEquityGrossMinorityInterest,TotalDebt,TotalRevenue,ResearchAndDevelopment,OperatingIncome,NetIncome,ParentTotalAssets,ParentTotalEquityGrossMinorityInterest,ParentTotalDebt,Notes...Parent,Notes...Spinoff,Notes.2,Year.Dmy,IndustryMedianEarningsVolatility,IndustryMedianLeverageRatio,SectorMedianEarningsVolatility,SectorMedianLeverageRatio,Taxes,ClosestDate,WX_FFR,WX_diff
294,294,MSI,MMI1,1/4/11,Motorola Solutions Inc,Motorola Mobility Holdings Inc,,,Private,Technology,Communication Equipment,1,Private,Industry easy to assign,9429000000,859000000,810000000,4929000000,,3032000000,357000000,36000000,81000000,25577000000,10987000000,2799000000,,https://www.sec.gov/Archives/edgar/data/1495569/000119312511118075/d10q.htm,,2011,2.113842173,0.451962829,1.167446699,0.421535022,,14975,-1.011230476,-0.126411914
295,295,MAXY,CDXS,12/15/10,Maxygen Inc,Codexis Inc,369187400,,,Healthcare,Biotechnology,,,,141300000,2817000,21452000,107361000,0,29811000,13349000,-313000,-494000,177237000,155511000,,https://www.sec.gov/Archives/edgar/data/1068796/000119312510248336/d10q.htm,,,2010,0.635719456,0.093677874,0.585611875,0.172467945,0.35,14944,-0.884818562,0.071195529
296,296,SBRA,SUNH,11/16/10,Sabra Health Care Reit Inc,Sun Healthcare Group Inc,,,Private,Real Estate,REIT—Healthcare Facilities,1,Private,Industry easy to assign,1081758000,,139860000,512443000,155980000,483418000,,,-32376000,758045000,329924000,66149000,https://www.sec.gov/Archives/edgar/data/1492298/000149229811000025/sbra10q093011.htm,https://www.sec.gov/Archives/edgar/data/904978/000090497811000011/form10k.htm,,2010,0.142201363,1.165869102,0.363877468,1.025771966,,14914,-0.956014091,0.039143918
297,297,GGP,HHC,11/10/10,Ggp Inc,Howard Hughes Corp,1390000000,,https://www.macrotrends.net/stocks/charts/HHH/howard-hughes-holdings/market-cap,Real Estate,,,No Data,,,,,,,,,,,,,,,,,2010,,,0.363877468,1.025771966,,14914,-0.956014091,0.039143918
298,298,SRL,KHDHF,9/21/10,Scully Royalty Ltd.,Khd Humboldt Wedag International Ag,96994422,,,Industrials,Industrial Distribution,,,,413332000,8267000,3045000,148555000,,210373000,2927000,-39000,283000,429478287.6,337202373.6,,,,,2010,0.33548393,0.996178463,0.891032637,0.72137165,,14883,-0.995158009,-0.199459197
299,299,GNSS,HEAR,9/13/10,Genasys Inc,Turtle Beach Corp,5969363,,,Technology,Consumer Electronics,,,,644187,206,8091,32482,436728,86959,139193,-347916,-696317,11934403,9729883,,,,,2010,2.43632245,0.557539033,1.263527584,0.421535022,0.35,14853,-0.795698812,-0.097154854
300,300,MDRIQ,BWXT,8/2/10,Mcdermott International Inc,Bwx Technologies Inc,2482328896,,,Industrials,Aerospace & Defense,,,,2389886000,101173000,414320000,696011000,8204000,632765000,,65077000,35887000,4714649000,2031281000,61949000,https://www.sec.gov/Archives/edgar/data/708819/000119312510183350/d10q.htm,,,2010,0.508321747,0.464028931,0.891032637,0.72137165,0.382,14822,-0.698543958,-0.108868766
301,301,VSH,VPG,7/7/10,Vishay Intertechnology Inc,Vishay Precision Group Inc,208112269,,,Technology,Scientific & Technical Instruments,,,,245277000,46170000,45511000,171365000,12363000,51608000,,4786000,2619000,2781102000,1560403000,322549000,,,,2010,0.773976513,0.643501582,1.263527584,0.421535022,0.392,14791,-0.589675191,-0.047586991
302,302,VZ,FTRCQ,7/2/10,Verizon Communications Inc,Frontier Communications Corp,2160000000,,https://www.macrotrends.net/stocks/charts/FTRCQ/frontier-communications/market-cap,Communication Services,,,No Data,,,,,,,,,,,2.26251E+11,84473000000,57468000000,,,,2010,,,0.588566645,0.915681256,,14791,-0.589675191,-0.047586991
303,303,STR1,QEP,7/1/10,Questar Corp,Qep Resources Inc,5140000000,,https://www.macrotrends.net/stocks/delisted/QEP/qep-resources/market-cap,Energy,,1,Not Listed,,18953888000,,24295359000,35276586000,,162548000,,-344173000,-1114577000,,,,,https://www.sec.gov/Archives/edgar/data/1108827/000119312510244395/d10q.htm,,2010,,,0.932373426,0.544878592,,14791,-0.589675191,-0.047586991
304,304,EOXLQ,SOWG,7/1/10,Emerald Oil Inc,Sow Good Inc,5110150,,,Consumer Defensive,Packaged Foods,,No Data,,,,,,,0,,-148807,-8826,43284239000,35276586000,,https://www.sec.gov/Archives/edgar/data/1283843/000110465910043779/a10-13086_110q.htm,,,2010,0.42733843,0.937844663,0.292680702,0.814964673,0,14791,-0.589675191,-0.047586991
305,305,CLGX,FAF,6/2/10,Corelogic Inc,First American Financial Corp,1320393760,,,Financial Services,Insurance—Specialty,,,,5486238000,,,1879615000,308224000,969924000,,,33833000,8542253000,3199732000,,https://www.sec.gov/Archives/edgar/data/36047/000119312510102497/d10q.htm,,,2010,,0.468309861,0.39196598,0.713185784,0.4,14761,-0.542088201,-0.05925637
306,306,PPDI,FURX,6/2/10,Pharmaceutical Product Development Inc,Furiex Pharmaceuticals Inc,,,Private,Healthcare,Biotechnology,1,Private,Industry easy to assign,156624000,,202000,150196000,,8113000,13360000,-8101000,-11146000,1996923000,1341394000,,https://www.sec.gov/Archives/edgar/data/1003124/000119312510104571/d10q.htm,https://www.sec.gov/Archives/edgar/data/1484478/000119312510187261/d10q.htm,,2010,0.635719456,0.093677874,0.585611875,0.172467945,,14761,-0.542088201,-0.05925637
307,307,CVC,MSGN,2/10/10,Cablevision Systems Corp,Msg Networks Inc,1290000000,,https://www.macrotrends.net/stocks/delisted/MSGN/msg-networks/market-cap,Communication Services,,1,Not Listed,,2043503000,,352818000,1096293000,5909,306501000,,-30131000,-17381000,9325725000,5155434000,11376823,https://www.sec.gov/Archives/edgar/data/1053112/000110465910009750/a09-35305_110k.htm,https://www.sec.gov/Archives/edgar/data/1469372/000119312510113007/d10q.htm,,2010,,,0.588566645,0.915681256,,14641,-0.54468785,-0.09698751
308,308,TWX,AOL,12/10/09,Time Warner Inc,Aol Inc,2490000000,,https://www.macrotrends.net/stocks/delisted/AOL/aol-inc/market-cap,Communication Services,,1,Private,,3963100000,,704800000,3062900000,73900000,809700000,,30300000,1400000,,,,,https://www.sec.gov/Archives/edgar/data/1468516/000119312510045310/d10k.htm,,2009,,,0.698156479,0.915681256,,14579,-0.153977592,0.456419206
309,309,OVV,CVE,12/9/09,Ovintiv Inc,Cenovus Energy Inc,19014112232,,,Energy,Oil & Gas Integrated,,,,21519999200,875375600,15221692700,9612378000,6308777500,1930594000,,-154987200,-97479200,52969000000,24959000000,14246000000,,,,2009,0.467008948,0.513314309,0.92696066,0.544878592,0.29,14579,-0.153977592,0.456419206
310,310,ZTNO,MINM,10/16/09,Zoom Technologies Inc,Minim Inc,1000381,,,Technology,Communication Equipment,,,,4456989,1586079,57787,3066596,,2793254,374819,-376103,-375714,96423519,16422170,46273546,,,,2009,2.264103103,0.451962829,1.207235805,0.421535022,0.35,14518,-0.474629614,-0.068583506
311,311,CAH,CFN,9/1/09,Cardinal Health Inc,Carefusion Corp,4390000000,,https://www.macrotrends.net/stocks/delisted/CFN/carefusion-corp/market-cap,Healthcare,,1,Private,,7570000000,486000000,418000000,4635000000,1393000000,923000000,36000000,117000000,81000000,25118800000,8724700000,3647300000,,https://www.sec.gov/Archives/edgar/data/1457543/000119312509234298/d10q.htm,,2009,,,0.568975612,0.172467945,,14488,-0.406046108,-0.123303414
312,312,OCN,ASPS,8/10/09,Ocwen Financial Corp,Altisource Portfolio Solutions SA,347282000,,,Real Estate,Real Estate Services,,,,98365000,,8903000,77312000,934000,54064000,,9546000,8644000,2034285000,694544000,231344000,,,,2009,1.185685826,0.895384136,0.406175272,1.025771966,0.285,14457,-0.282742694,-0.165365117
313,313,MYGN,MYRX,6/15/09,Myriad Genetics Inc,Myrexis Inc,111480081,,,Financial Services,Shell Companies,,,,193677000,,5338000,189101000,,392000,12914000,-14346000,-14346000,620430000,583927000,,,,,2009,,0.015480421,0.397215257,0.713185784,0,14396,0.021533679,-0.185105376
314,314,LHX,AVNW,5/11/09,L3harris Technologies Inc,Aviat Networks Inc,382241539,,,Technology,Communication Equipment,,,,600200000,98600000,57400000,387900000,10700000,135200000,10800000,2600000,-6900000,4332000000,2179300000,846700000,,,,2009,2.264103103,0.451962829,1.207235805,0.421535022,0.35,14365,0.206639054,-0.219989446
315,315,PNX,VRTS,1/2/09,Phoenix Companies Inc,Virtus Investment Partners Inc,37243710,,,Financial Services,Asset Management,,,,125889000,,5961000,30229000,21908000,26251000,,-4034000,-5778000,25768800000,865000000,458000000,https://www.sec.gov/Archives/edgar/data/1129633/000111650209000329/phoenx10k.htm,,,2009,0.840818593,0.446983728,0.397215257,0.713185784,0.35,14245,0.611179098,-0.038551866
316,316,PCH,CLW,12/17/08,Potlatchdeltic Corp,Clearwater Paper Corp,91176972,,,Basic Materials,Paper & Paper Products,,,,683266000,154351000,389867000,180989000,162320000,311340000,,3677000,-81000,1528618000,585938000,435028000,,,,2008,2.733945161,1.686811938,0.865357282,0.504063828,0.35,14245,0.611179098,-0.038551866
317,317,BCO,CFL,11/3/08,Brinks Co.,Brink's Home Security Holdings Inc,,True spinoff?,,Technology,,,No Data,,,,,,,,,,,2560400000,1219000000,162300000,,,,2008,,,1.170401731,0.421535022,,14184,1.41995424,-0.419289191
318,318,DMRC1,DMRC,10/17/08,Digimarc Corp,Digimarc Corp,72940008,True spinoff?,,Technology,Information Technology Services,,,,52441000,,1212000,48401000,,4651000,992000,-578000,-324000,145764000,118665000,,https://www.sec.gov/Archives/edgar/data/1089443/000104746908008648/a2187080z10-q.htm,,,2008,0.488520283,0.785841228,1.170401731,0.421535022,0.35,14184,1.41995424,-0.419289191
319,319,CY,SPWR,9/30/08,Cypress Semiconductor Corp,Sunpower Corp,6084729056,,,Technology,Solar,,,,1927076000,190487000,535945000,997059000,425000000,377500000,6049000,53497000,21379000,3376230000,1634292000,,https://www.sec.gov/Archives/edgar/data/791915/000119312508230103/d10q.htm,,,2008,1.385957441,0.942433802,1.170401731,0.421535022,0.35,14153,1.83924343,-0.072060831
320,320,WBD,ASCMA,9/18/08,Warner Bros Discovery Inc,Ascent Capital Group Inc,,,Private,Communication Services,,1,Private,,,,234818000,737493000,,146146000,,-4412000,,6019378000,4577367000,,,https://www.sec.gov/Archives/edgar/data/1437106/000095013408020295/d65121e10vq.htm,,2008,,,0.792528883,0.915681256,,14153,1.83924343,-0.072060831
321,321,IGTE,MHH,9/17/08,Igate Corp,Mastech Digital Inc,8583985,,,Industrials,Staffing & Employment Services,,,,17248000,,301000,9048000,,24140000,,1227000,1162000,209272000,155891000,,https://www.sec.gov/Archives/edgar/data/1024732/000119312508163617/d10q.htm,,,2008,1.161434367,0.840709566,0.950095319,0.72137165,0.061,14153,1.83924343,-0.072060831
322,322,MET,RGA,9/12/08,Metlife Inc,Reinsurance Group Of America Inc,2955468144,,,Financial Services,Insurance—Reinsurance,,,,21844347000,,,2606867000,1017994000,1310295000,,,25228000,5.55787E+11,32541000000,21388000000,,,,2008,,0.101663373,0.515105707,0.713185784,0.224,14123,1.911304262,-0.214778546
323,323,MTCH,HSNI,8/20/08,Match Group Inc,Hsn Inc,680000000,,https://www.macrotrends.net/stocks/delisted/HSNI/hsn/market-cap,Communication Services,,1,Not Listed,,1152457000,304172000,157832000,258285000,408528000,672348000,,12316000,-2837000,12028299000,8228944000,912972000,,https://www.sec.gov/Archives/edgar/data/1434729/000119312509069499/d10k.htm,,2008,,,0.792528883,0.915681256,,14123,1.911304262,-0.214778546
324,324,MTCH,ILG,8/20/08,Match Group Inc,Ilg Inc,300000000,,https://www.macrotrends.net/stocks/delisted/ILG/ilg-inc/market-cap,Technology,,,No Data,,,,,,,,,,,12028299000,8228944000,912972000,,,,2008,,,1.170401731,0.421535022,,14123,1.911304262,-0.214778546
325,325,MTCH,TKTM,8/20/08,Match Group Inc,Ticketmaster Entertainment Inc,,,Private,Communication Services,Entertainment,1,Private,Industry easy to assign,1706567000,,111291000,166570000,865000000,339201000,,26855000,9615000,12028299000,8228944000,912972000,,https://www.sec.gov/Archives/edgar/data/1006637/000104746909003519/a2192002z10-k.htm,,2008,2.551943949,1.976846217,0.792528883,0.915681256,,14123,1.911304262,-0.214778546
326,326,MTCH,TREE,8/20/08,Match Group Inc,Lendingtree Inc,45102904,,,Financial Services,Financial Conglomerates,,,,279782000,,18121000,141893000,56803000,50258000,1779000,-20061000,-22551000,12028299000,8228944000,912972000,,,,2008,12.36724762,0.393353262,0.515105707,0.713185784,0.003,14123,1.911304262,-0.214778546
327,327,INBP,IBIO,8/19/08,Integrated Biopharma Inc,Ibio Inc,23457500,,,Healthcare,Biotechnology,,,,6817321,,13378,5743920,,333428,250000,-549618,-543304,31357000,6000000,10456000,,,,2008,0.605412476,0.093677874,0.549229834,0.172467945,0.35,14123,1.911304262,-0.214778546
328,328,FTI1,JBT,8/1/08,Fmc Technologies Inc,John Bean Technologies Corp,348649892,,,Industrials,Specialty Industrial Machinery,,,,586000000,141300000,125100000,21400000,140000000,256600000,5000000,18600000,8800000,3899300000,1141600000,315800000,https://www.sec.gov/Archives/edgar/data/1135152/000119312508168380/d10q.htm,,,2008,0.50097292,0.529711181,0.950095319,0.72137165,0.328,14092,2.126082808,0.073773043
329,329,FIS,LPS,7/3/08,Fidelity National Information Services Inc,Lender Processing Services Inc,,,Private,Financial Services,,,No Data,,,,,,,,,,,9778445000,3830807000,4272207000,,,,2008,,,0.515105707,0.713185784,,14061,2.052309765,-0.001702309
330,330,BNT,CPEX1,7/1/08,Bentley Pharmaceuticals Inc,Cpex Pharmaceuticals Inc,,,Acquired by Footstar,Healthcare,Drug Manufacturers—General,1,Not Listed,Industry easy to assign,17776000,,,22174000,0,3945000,2249000,-1049000,-1006000,102901000,124858000,16262000,https://www.sec.gov/Archives/edgar/data/821616/000095013508003618/b69701bne10vq.htm,https://www.sec.gov/Archives/edgar/data/1418919/000095013508007251/b72673cpe10vq.htm,,2008,0.153181363,0.978150957,0.549229834,0.172467945,,14061,2.052309765,-0.001702309
331,331,SSP,SNI,7/1/08,Ew Scripps Co.,Scripps Networks Interactive Inc,,,Private,Communication Services,Broadcasting,1,Private,Industry easy to assign,2006988000,,185569000,1304477000,135000000,374711000,,116399000,57327000,3114034000,2108344000,386236000,,https://www.sec.gov/Archives/edgar/data/1430602/000119312508236950/d10q.htm,,2008,3.210495184,1.074104913,0.792528883,0.915681256,,14061,2.052309765,-0.001702309
332,332,CDSCY,KDP,5/7/08,Cadbury Schweppes Public Ltd Co.,Keurig Dr Pepper Inc,5322326678,,,Consumer Defensive,Beverages—Non-Alcoholic,,,,10007000000,348000000,930000000,3247000000,3863000000,1557000000,,283000000,108000000,,,,,,,2008,0.271538298,0.487570711,0.429122137,0.814964673,0.35,14000,1.95643709,0.144013692
333,333,HRC,HI,4/1/08,Hill-rom Holdings Inc,Hillenbrand Inc,1335360000,,,Industrials,Specialty Industrial Machinery,,,,566400000,50300000,91200000,285000000,110000000,165000000,,38000000,26700000,1636900000,1052900000,138000000,https://www.sec.gov/Archives/edgar/data/47518/000136231008002779/c73375e10vq.htm,,,2008,0.50097292,0.529711181,0.950095319,0.72137165,0.349,13970,1.812423398,-0.062105228
334,334,MO,PM,3/31/08,Altria Group Inc,Philip Morris International Inc,1.06689E+11,,,Consumer Defensive,Tobacco,,,,31532000000,9020000000,6877000000,14778000000,7540000000,6330000000,,2838000000,1867000000,25847000000,4708000000,2005000000,,,,2008,0.584992587,0.053730123,0.429122137,0.814964673,0.31,13970,1.812423398,-0.062105228
335,335,LADX,SLS,3/7/08,Ladrx Corp,Sellas Life Sciences Group Inc,120271202,,,Healthcare,Biotechnology,,,,10580000,,364000,8806000,,,1088000,-2713000,-2646000,64146036,42932407,,,,,2008,0.605412476,0.093677874,0.549229834,0.172467945,0.35,13939,1.874528626,-0.263337284
336,336,BLC,DALN,2/11/08,Belo Corp,Dallasnews Corp,234063768,,,Communication Services,Publishing,,,,622090000,16950000,282704000,481583000,,160187000,,-11879000,-8718000,3179060000,1251708000,1168140000,https://www.sec.gov/Archives/edgar/data/356080/000095013408003819/d53996e10vk.htm,,,2008,0.674132116,0.078093747,0.792528883,0.915681256,0.377,13910,2.13786591,-0.517990193
337,337,DISH,SATS,1/2/08,Dish Network Corp,Echostar Corp,2620000000,,,Technology,Communication Equipment,,,,4264626000,36417000,1494993000,3246004000,386899000,554571000,13666000,13661000,5701000,10086529000,639989000,6125704000,,,,2008,1.72809798,0.451962829,1.170401731,0.421535022,0.35,13879,2.655856103,-1.042798239
